1759130e-0d7c-44d1-8b88-41380d1bb6d4,Blockchain Developer,"Responsibilities
• You will be involved at all stages of the development lifecycle of our Game and wallet App and platform:
• Implementing smart contracts with gamified logic
• Manage the distribution of rewards
• Designing and building smart contracts using Solidity or other contract-oriented programming languages
• Developing and integrating decentralized applications with front-end interfaces
• Participating in the development of the underlying blockchain infrastructure
• Ensuring the security and performance of dApps and smart contracts
• Collaborating with other developers, designers, and stakeholders to deliver high-quality blockchain solutions
• Staying up-to-date with the latest developments and trends in the blockchain space.

Requirements
• The following are some key requirements for the role:
• Solid system design and architecture skills
• Understand end-to-end software development and deployment lifecycle
• Good Programming skills
• Good team player
• At least 3 years of... experience in IT, and at least 1-2 years in a crypto or solidity project
• Smart contract programming experience using Solidity and Web3 APIs
• Engineering covering Solidity, deFi, Web3 Games, NFTs, SBTs, OpenZeppelin, hardhat (or Foundry)
• Good knowledge of Ethereum protocols and crypto primitives
• Needs to have a programming background. React for frontend and Nodejs experience in the backend is preferable
• Experience in cloud data platform & infrastructure engineering, preferably in an AWS environment
• Ability to collaborate and influence global internal and external stakeholders", LinkedIn,blockchain%developer%20india
01fe59e6-60a5-449b-a5bb-c481bf107474,Blockchain Developer,"Responsibilities and Duties:

- Developing Web-based Applications by using PHP framework

Developing Web Services for Mobile Apps

- Third-party API Integration

- Experience with server tuning, caching, and other techniques to decrease process usage and load

times

- Develop Micro services

- Optimize the backend for performance

-Ability to develop the Apps using Solidity, you will be responsible to build and deploy smart contracts on Ethereum based applications, hence prior experience on Ethereum smart contract development and written in Solidity is a must-have.

- Hands-on with Web3.js

- Write end-to-end unit tests for all smart contracts

- Front-end development experience in HTML, CSS, JavaScript, ES6/Typescript, Node.js, ReactJS.

- Applying the latest techniques to protect smart contracts against hacks & vulnerabilities.

- Maintaining client and server-side applications.

- Optimizing and securing block chain applications.

Qualifications and Skills:

- Understating of MVC... design pattern

- Experience working with MySQL queries and databases.

- Excellent coding skills should be able to convert the design into code fluently

- Strong knowledge of JSON & REST API, OAuth2, and server-side security

- In-depth knowledge of object-oriented PHP and Laravel 5.8/6 PHP Framework

- Hands-on experience with SQL schema design, SOLID principles, REST API design

- Software testing (PHPUnit, PHPSpec)

- Creative and efficient problem solver

Key Skills: LA ravel, Composer, PHP 7, REST API, Docker, Unit Testing, Git

Additional Skills: Laravel Nova, PHPStrom, Sanctum, SPA, Laravel Passport, Laravel Homestead, Jira, Confluence, Solidity, Web3Js, Node Js, Ethereum

Job Type: Full-time

Salary: ₹30,000.00 - ₹70,000.00 per month

Schedule:
• Monday to Friday

Experience:
• Solidity: 1 year (Required)
• Ethereum: 1 year (Required)
• Node.js: 1 year (Required", Glassdoor,blockchain%developer%20india
f2046428-aac0-46a4-8f1a-9b8dbbc27eb3,: Private Blockchain Developer,"Role: Private Blockchain Developer

Experience: 2+ years

Roles & Responsibilities: As a blockchain developer, you will translate business requirements

into decentralized applications to solve critical business problems.

• Must have hands-on experience in Hyperledger Fabric.

• Candidates with additional experience in Kubernetes and DevOps would be preferred.

• Should have a deep understanding & knowledge of blockchain architecture & use cases.

• Experience in writing smart contracts for large-scale production blockchain applications.

• Should have hands-on experience with Linux and Docker.

• Should have good analytical & problem-solving skills.

• Candidates with research aptitude will be preferred.

• Hands-on experience with Nodejs and Golang.

• Experience with cloud infrastructure service, AWS/ Azure will be preferred.

• Experience in NFT and Defi would be preferred

• Must have a minimum of 1 year of experience.

Ideal Candidate

• Collaborating with managers to determine... blockchain technology needs and envisaged

functionalities.

• Creating application features and interfaces by using programming languages and writing

multithreaded codes.

• Applying the latest cryptography techniques to protect digital transaction data against

cyberattacks and information hacks.

• Maintaining client and server-side applications.

• Optimizing and securing blockchain applications by integrating new tools and technologies.

• Documenting blockchain development processes and complying with best practices in data

protection.

• Keeping up with current blockchain technologies and cryptography methods

Coders Brain Technology focuses on Information Technology. Their company has offices in Bengaluru. They have a large team that's between 201-500 employees.

You can view their website at http://www.codersbrain.com", Wellfound,blockchain%developer%20india
4a41e42f-0bee-494a-94e5-3fe7d00690b7,Blockchain Developer,"Know the Company

CoinSwitch breaks down the complexities in Crypto, empowering the everyday Indian to make informed investment decisions on a simple and trusted platform. When we started up, Crypto was a field reserved for specialists. Today, over 18 million users trust CoinSwitch to learn, purchase and invest in Crypto. That makes us India’s largest crypto app.

On CoinSwitch, users can invest in Crypto with a few simple taps, either as a one-time purchase or in regular intervals through an SIP. But simplicity is not a substitute for informed decisions. A CoinSwitch user spends 27 minutes on our app—to learn about Crypto and Web3 through our educational content and understand the market sentiments through CRE8, the Crypto Rupee Index.

But we are just getting started. CoinSwitch not only plans to double down on making Crypto accessible to everyone but is on track to become the one-stop wealth-tech destination for every Indian.

For more information about CoinSwitch, find additional... resources here: https://linktr.ee/coinswitchcareers

About The Role

The CoinSwitch Engineering team is hiring Blockchain developers for various web3 initiatives. As a Blockchain Developer, you would be responsible for designing, implementing and supporting a blockchain based network.

What You Will Do
• Build strong, resilient, and robust FinTech decentralized application
• Work on Smart Contracts, Hyperledger and/or Web3
• Build secure smart contract protocols and backend services
• Be involved in the global blockchain community—work on implementing and integrating the latest improvement proposals

What You Should Have
• Deep understanding of Blockchain, Solidity, Assembly, and the Ethereum Virtual Machine
• Experience in standard software practices including clean code, unit tests and CI/CD
• Solid understanding of security, scalability, high availability, and concurrency patterns
• Ability to communicate and apply architectural design patterns across a wide range of problems
• Experience with cloud technologies
• Good understanding of Crypto Wallets and their standards along with understanding of cryptography and cryptographic protocols.

Life at CoinSwitch

We take great pride in what we do, and are committed to our mission. And we have a lot of fun while at it!

Here’s how we do things at CoinSwitch:
• Customer-first: That’s the North Star. Everything we do is to make our users’ investment experience better and simplified.
• Ownership: We don’t sport lab coats, but we experiment—a lot. And we take ownership. We even have a catchphrase for this: Think big, fail fast, and build better.
• Data-driven: The source of truth. Simple as that.
• Fun: PS5, anyone? Or do you prefer Foosball? Or perhaps Carrom? And yes, our HR team has a whole list of activities: Disco nights, offsites, gift boxes, and more!

Speaking of lists, the perks and benefits are so extensive, this space isn’t enough. Here are a few:
• Parenthood: Up to 8 months of Maternity leave and 1 month of Paternity leave
• Gender Reassignment Surgery: Be the best version of you! We’ll support you and reimburse your medical bill.

Disclaimer: We are an equal opportunity employer committed to building a respectful and empowering work environment for all people to freely express themselves amongst colleagues who embrace diversity in all respects. Including fresh voices and unique points of view in all aspects of our business not only creates an environment where we can all grow and thrive but also increases our potential to produce work that better represents—and resonates with—the world around us", Recruiterflow,blockchain%developer%20india
97dc407a-3660-4f19-972a-fe69c2d23153,Blockchain Developer,"• Bachelor's degree in information security, computer science, or related.
• At least 2 years of experience as a blockchain developer.
• Advanced proficiency in programming languages, such as GoLang, Java, and Python.
• Extensive experience in back-end development, algorithms, and data structures.
• Knowledge of cryptography and blockchain protocols.
• In-depth knowledge of best practices in blockchain management and data protection.
• Linux knowledge is preferred.
• Advanced analytical and problem-solving skills.
• Excellent communication and collaboration abilities.", LinkedIn,blockchain%developer%20india
f553bd5e-059c-4ef5-986a-e29ccb440537,Blockchain Developer,"Playcent is an energetic remote team. We are looking to hire awesome people that will help achieve our vision to democratize software development.

As an early team member, you must feel comfortable working in a fast-paced environment where the solutions aren’t already predefined.

You should have prior experience in developing high-quality Solidity architecture and be willing to implement it.

Responsibilities
• Write state-of-the-art smart contracts on Ethereum, Matic, Polkadot or any other chain we work on. Must have the ability to pick up on new smart contract platforms quickly and work with the bridges between chains.
• Develope solidity smart contract for NFT and staking
• Writing reusable, testable, and efficient code
• Play an active role in the design and architecture of our solutions

Skills And Qualifications
• 2+ year experience with Ethereum with Solidity and related tools (Truffle, geth, Infura etc.)
• Written smart contracts and deployed them to the Ethereum... blockchain
• Familiarity with ERC20, ERC 721 and others
• Proficient with JavaScript/TypeScript and Node.js
• Good grasp of modern software development tools (testing frameworks, CI/CD, version control, etc.)
• Deep understanding of blockchain logic
• Familiarity with basic encryption techniques
• Contribution to Open Source blockchain projects is a major plus
• Familiar with peer-to-peer networking
• Experience with Test Driven Development
• Excellent English communication skills

Playcent focuses on Social Media, Social Media Marketing, Online Gaming, Cryptocurrency, and Gaming Software. Their company has offices in India and Hyderabad. They have a small team that's between 1-10 employees.

You can view their website at https://playcent.com/ or find them on Twitter, Facebook, and LinkedIn", Wellfound,blockchain%developer%20india
581ab28c-b8d3-4bd6-84ab-3eba5db8e79d,Blockchain developer,"We are looking for a highly capable blockchain developer to design, implement, and distribute a secure blockchain-based network. You will be analyzing our blockchain needs, designing customized blockchain technologies, and launching and maintaining our blockchain network.

Blockchain Developer Responsibilities
• Collaborating with managers to determine blockchain technology needs and envisaged functionalities.
• Creating application features and interfaces by using programming languages and writing multithreaded codes.
• Applying the latest cryptology techniques to protect digital transaction data against cyberattacks and information hacks.
• Maintaining client and server-side applications.
• Optimizing and securing blockchain applications by integrating new tools and technologies.
• Educating sales personnel on blockchain features that allow secure digital payments.
• Documenting blockchain development processes and complying with best practices in data protection.
• Keeping up with... current blockchain technologies and cryptography methods. Experience 3 - 9 Years Salary Not Disclosed Industry Manufacturing / Production / Quality Qualification B.Tech/B.E, M.C.A, M.Tech Key Skills blockchain developer blockchain sales development Process

,

This job is provided by Shine.com", LinkedIn,blockchain%developer%20india
3fa22eca-e242-492a-b8f4-6490715014d6,Blockchain Developer,"Role: Blockchain Developer Job Description We are looking for a blockchain developer who will be responsible for designing, implementing, and supporting a distributed blockchain-based network. Your primary responsibility will be analyzing requirements, designing blockchain technology around a certain business model, and the building and launching of a blockchain network. Consider yourself as the full time developer on the project. You will breath code, eat code and sleep code. If that's your passion, then this job is for you. Have fun. Responsibilities - Research, design, develop, and test blockchain technologies - Brainstorm and help evaluate applications for new tools and technologies as they continually evolve - Be apt at trying out new stuff, fail fast and, move ahead - Be prepared to follow instructions while you learn - Have the bigger picture in mind, while you focus on each small activity assigned to you - Deliver in a timely manner - Work with other team members and senior... management with ease Skills - Strong software development background of about 3-5 years - Experience working with open-source projects - Proficiency in one of the following languages: C++, Java, JavaScript, Golang - Exposure to Blockchain frameworks - Ethereum, Hyperledger, Corda etc. - Experience in Hyperledger based Blockchain will be a big plus - Strong in developing frontends, databases (nosql), algorithms, networking, linux and, windows", Foundit.in,blockchain%developer%20india
729033c9-2e5d-4a71-9db9-ace26dcfaa08,Blockchain Developer,"Trigan is a rapidly growing Scottish tech startup in the web3/blockchain space, focused on creating new, fairer ways to live, work, and socialise in both the virtual and physical worlds. We are developing unique cutting-edge technologies to tackle some of the world's most pressing issues, such as poverty, deprivation, and inequality.

Our blockchain team is leading the charge in developing the first-ever urban blockchain to empower individuals of all backgrounds to reach their full potential in life!

We are seeking highly motivated and skilled Rust developers with strong experience in Substrate to join our blockchain team as volunteer developers. As a member of our team, you will have the opportunity to be a part of a dynamic and innovative team that is working to make a real difference in the world. You will be involved in developing our unique layer 1 blockchain and working on exciting projects that will change how cities and towns are run.

Key responsibilities:

• Developing and... implementing our blockchain using Rust and Substrate

• Collaborating with the team on the design and implementation of new features

• Keeping up-to-date with industry trends and best practices

• Attend virtual meetings and participate in discussions

Qualifications:

• Strong experience with Rust and Substrate

• Understanding of blockchain and web3 technologies

• Excellent problem-solving skills

• Passion for using technology to solve real-world problems and making a meaningful contribution to society

This is a volunteer position, and as such, there is no compensation provided. However, you will have the opportunity to make a meaningful impact on a rapidly growing startup and be part of shaping the future of the web3 industry. If you are passionate about blockchain development and want to make a difference, we encourage you to apply for this exciting and rewarding opportunity.

We are looking for individuals with diverse skills, experiences, and perspectives to bring to the table and willing to roll up their sleeves and contribute their time and expertise to help us achieve our goals", LinkedIn,blockchain%developer%20india
7d9feed2-b603-4bab-af1b-3e663b716b61,Fullstack Blockchain Developer,"Genesis Block is a Digital Asset Management, and Venture Studio focused on investing in, and developing decentralized protocols, infrastructure, and applications leveraging Web3 technology. Through in-house innovation, vertical partnerships, and strategic investments, Genesis Block’s mission is to accelerate the disruptive potential of Web3 technology and foster its growth and adoption.

Genesis Block works with visionary entrepreneurs and industry-leading protocols and partners by supporting their communities through running nodes, liquidity pools, and cross chain bridges.

What you'll be doing:

Build strong, resilient, and robust FinTech decentralized applications

Work closely with management and product team to rapidly iterate, experiment and launch products

Integrate with various blockchains such as Ethereum, and L2s, Solana, and Algorand

Architect and build smart contracts

Build secure smart contract protocols and backend services

Mentor and train other team members on... smart contract best practices
• What we are looking for: *

3+ years experience with Solidity/Rust and smart contract development languages

2+ years experience with backend development

Experienced in React, Redux, Node, Python

Experience with blockchain and crypto (Bitcoin, Ethereum, DeFi etc.

Passion for building secure, robust, scalable infrastructure

Nice to haves:

Understanding and experience working in the financial services industry

Understanding and passion for blockchain technology and crypto assets

Familiarity with Kubernetes, Docker, Golang, TypeScript

Experience with large-scale, real-time, distributed applications
• What’s in for you: *

Competitive salary and performance bonus

Opportunity to participate in the equity fundraising and token launch activities Genesis Block is executing with its vertical partners

A unique and diverse company culture, shaped by a team that is committed, disciplined responsible, and willing to take risks

An excellent start-up work environment, with a flat hierarchy and short decision paths**

Genesis Block focuses on Technology, Fin Tech, and Blockchain / Cryptocurrency. Their company has offices in New York City and San Francisco. They have a small team that's between 11-50 employees.

You can view their website at https://www.genesisblockchain.io", Wellfound,blockchain%developer%20india
